dteday,yr,season,mnth,day,hr,holiday,weekday,workingday,casual,registered
6/21/2011,0,3,6,21,9,0,2,1,30,240
6/21/2011,0,3,6,21,10,0,2,1,42,122
6/21/2011,0,3,6,21,11,0,2,1,50,116
6/21/2011,0,3,6,21,12,0,2,1,41,151
6/21/2011,0,3,6,21,13,0,2,1,47,155
6/21/2011,0,3,6,21,14,0,2,1,45,110
6/21/2011,0,3,6,21,15,0,2,1,40,125
6/21/2011,0,3,6,21,16,0,2,1,63,275
6/21/2011,0,3,6,21,17,0,2,1,63,504
6/21/2011,0,3,6,21,18,0,2,1,68,471
6/21/2011,0,3,6,21,19,0,2,1,65,355
6/21/2011,0,3,6,21,20,0,2,1,73,256
6/21/2011,0,3,6,21,21,0,2,1,36,188
6/21/2011,0,3,6,21,22,0,2,1,13,99
6/21/2011,0,3,6,21,23,0,2,1,9,50
6/22/2011,0,3,6,22,0,0,3,1,16,20
6/22/2011,0,3,6,22,1,0,3,1,2,16
6/22/2011,0,3,6,22,2,0,3,1,3,7
6/22/2011,0,3,6,22,3,0,3,1,0,4
6/22/2011,0,3,6,22,4,0,3,1,4,10
6/22/2011,0,3,6,22,5,0,3,1,2,18
6/22/2011,0,3,6,22,6,0,3,1,13,112
6/22/2011,0,3,6,22,7,0,3,1,21,285
6/22/2011,0,3,6,22,8,0,3,1,28,398
6/22/2011,0,3,6,22,9,0,3,1,12,202
6/22/2011,0,3,6,22,10,0,3,1,32,106
6/22/2011,0,3,6,22,11,0,3,1,35,105
6/22/2011,0,3,6,22,12,0,3,1,45,146
6/22/2011,0,3,6,22,13,0,3,1,32,110
6/22/2011,0,3,6,22,14,0,3,1,33,115
6/22/2011,0,3,6,22,15,0,3,1,30,111
6/22/2011,0,3,6,22,16,0,3,1,35,226
6/22/2011,0,3,6,22,17,0,3,1,65,459
6/22/2011,0,3,6,22,18,0,3,1,67,449
6/22/2011,0,3,6,22,19,0,3,1,60,277
6/22/2011,0,3,6,22,20,0,3,1,53,232
6/22/2011,0,3,6,22,21,0,3,1,29,213
6/22/2011,0,3,6,22,22,0,3,1,26,125
6/22/2011,0,3,6,22,23,0,3,1,12,88
6/23/2011,0,3,6,23,0,0,4,1,6,46
6/23/2011,0,3,6,23,1,0,4,1,3,23
6/23/2011,0,3,6,23,2,0,4,1,1,6
6/23/2011,0,3,6,23,3,0,4,1,1,1
6/23/2011,0,3,6,23,4,0,4,1,1,9
6/23/2011,0,3,6,23,5,0,4,1,2,19
6/23/2011,0,3,6,23,6,0,4,1,9,94
6/23/2011,0,3,6,23,7,0,4,1,24,298
6/23/2011,0,3,6,23,8,0,4,1,21,414
6/23/2011,0,3,6,23,9,0,4,1,31,191
6/23/2011,0,3,6,23,10,0,4,1,40,90
6/23/2011,0,3,6,23,11,0,4,1,26,105
6/23/2011,0,3,6,23,12,0,4,1,31,132
6/23/2011,0,3,6,23,13,0,4,1,35,146
6/23/2011,0,3,6,23,14,0,4,1,47,105
6/23/2011,0,3,6,23,15,0,4,1,60,124
6/23/2011,0,3,6,23,16,0,4,1,59,219
6/23/2011,0,3,6,23,17,0,4,1,72,492
6/23/2011,0,3,6,23,18,0,4,1,58,485
6/23/2011,0,3,6,23,19,0,4,1,54,341
6/23/2011,0,3,6,23,20,0,4,1,76,279
6/23/2011,0,3,6,23,21,0,4,1,44,185
6/23/2011,0,3,6,23,22,0,4,1,24,141
6/23/2011,0,3,6,23,23,0,4,1,13,87
6/24/2011,0,3,6,24,0,0,5,1,11,55
6/24/2011,0,3,6,24,1,0,5,1,6,17
6/24/2011,0,3,6,24,2,0,5,1,5,12
6/24/2011,0,3,6,24,3,0,5,1,1,1
6/24/2011,0,3,6,24,4,0,5,1,2,10
6/24/2011,0,3,6,24,5,0,5,1,2,15
6/24/2011,0,3,6,24,6,0,5,1,5,89
6/24/2011,0,3,6,24,7,0,5,1,19,244
6/24/2011,0,3,6,24,8,0,5,1,28,441
6/24/2011,0,3,6,24,9,0,5,1,26,200
6/24/2011,0,3,6,24,10,0,5,1,44,104
6/24/2011,0,3,6,24,11,0,5,1,54,144
6/24/2011,0,3,6,24,12,0,5,1,52,152
6/24/2011,0,3,6,24,13,0,5,1,41,175
6/24/2011,0,3,6,24,14,0,5,1,68,164
6/24/2011,0,3,6,24,15,0,5,1,67,144
6/24/2011,0,3,6,24,16,0,5,1,81,249
6/24/2011,0,3,6,24,17,0,5,1,83,469
6/24/2011,0,3,6,24,18,0,5,1,88,367
6/24/2011,0,3,6,24,19,0,5,1,90,290
6/24/2011,0,3,6,24,20,0,5,1,67,224
6/24/2011,0,3,6,24,21,0,5,1,48,180
6/24/2011,0,3,6,24,22,0,5,1,42,128
6/24/2011,0,3,6,24,23,0,5,1,31,136
6/25/2011,0,3,6,25,0,0,6,0,20,99
6/25/2011,0,3,6,25,1,0,6,0,18,72
6/25/2011,0,3,6,25,2,0,6,0,9,53
6/25/2011,0,3,6,25,3,0,6,0,16,18
6/25/2011,0,3,6,25,4,0,6,0,8,6
6/25/2011,0,3,6,25,5,0,6,0,4,5
6/25/2011,0,3,6,25,6,0,6,0,13,19
6/25/2011,0,3,6,25,7,0,6,0,5,32
6/25/2011,0,3,6,25,8,0,6,0,28,87
6/25/2011,0,3,6,25,9,0,6,0,45,136
6/25/2011,0,3,6,25,10,0,6,0,100,205
6/25/2011,0,3,6,25,11,0,6,0,120,206
6/25/2011,0,3,6,25,12,0,6,0,141,254
6/25/2011,0,3,6,25,13,0,6,0,138,228
6/25/2011,0,3,6,25,14,0,6,0,152,234
6/25/2011,0,3,6,25,15,0,6,0,155,232
6/25/2011,0,3,6,25,16,0,6,0,176,237
6/25/2011,0,3,6,25,17,0,6,0,150,244
6/25/2011,0,3,6,25,18,0,6,0,109,201
6/25/2011,0,3,6,25,19,0,6,0,119,251
6/25/2011,0,3,6,25,20,0,6,0,75,197
6/25/2011,0,3,6,25,21,0,6,0,60,137
6/25/2011,0,3,6,25,22,0,6,0,62,128
6/25/2011,0,3,6,25,23,0,6,0,47,127
6/26/2011,0,3,6,26,0,0,0,0,31,87
6/26/2011,0,3,6,26,1,0,0,0,15,70
6/26/2011,0,3,6,26,2,0,0,0,18,72
6/26/2011,0,3,6,26,3,0,0,0,10,19
6/26/2011,0,3,6,26,4,0,0,0,4,10
6/26/2011,0,3,6,26,5,0,0,0,1,6
6/26/2011,0,3,6,26,6,0,0,0,8,15
6/26/2011,0,3,6,26,7,0,0,0,22,24
6/26/2011,0,3,6,26,8,0,0,0,30,80
6/26/2011,0,3,6,26,9,0,0,0,73,128
6/26/2011,0,3,6,26,10,0,0,0,137,198
6/26/2011,0,3,6,26,11,0,0,0,125,216
6/26/2011,0,3,6,26,12,0,0,0,176,270
6/26/2011,0,3,6,26,13,0,0,0,195,242
6/26/2011,0,3,6,26,14,0,0,0,198,248
6/26/2011,0,3,6,26,15,0,0,0,172,226
6/26/2011,0,3,6,26,16,0,0,0,178,280
6/26/2011,0,3,6,26,17,0,0,0,176,240
6/26/2011,0,3,6,26,18,0,0,0,118,267
6/26/2011,0,3,6,26,19,0,0,0,87,225
6/26/2011,0,3,6,26,20,0,0,0,56,160
6/26/2011,0,3,6,26,21,0,0,0,46,132
6/26/2011,0,3,6,26,22,0,0,0,20,97
6/26/2011,0,3,6,26,23,0,0,0,12,61
6/27/2011,0,3,6,27,0,0,1,1,8,27
6/27/2011,0,3,6,27,1,0,1,1,2,8
6/27/2011,0,3,6,27,2,0,1,1,4,5
6/27/2011,0,3,6,27,3,0,1,1,0,2
6/27/2011,0,3,6,27,4,0,1,1,2,10
6/27/2011,0,3,6,27,5,0,1,1,1,18
6/27/2011,0,3,6,27,6,0,1,1,5,92
6/27/2011,0,3,6,27,7,0,1,1,12,244
6/27/2011,0,3,6,27,8,0,1,1,30,420
6/27/2011,0,3,6,27,9,0,1,1,35,147
6/27/2011,0,3,6,27,10,0,1,1,56,97
6/27/2011,0,3,6,27,11,0,1,1,53,92
6/27/2011,0,3,6,27,12,0,1,1,41,132
6/27/2011,0,3,6,27,13,0,1,1,35,124
6/27/2011,0,3,6,27,14,0,1,1,59,102
6/27/2011,0,3,6,27,15,0,1,1,74,123
6/27/2011,0,3,6,27,16,0,1,1,54,224
6/27/2011,0,3,6,27,17,0,1,1,88,511
6/27/2011,0,3,6,27,18,0,1,1,80,514
6/27/2011,0,3,6,27,19,0,1,1,54,337
6/27/2011,0,3,6,27,20,0,1,1,55,253
6/27/2011,0,3,6,27,21,0,1,1,50,187
6/27/2011,0,3,6,27,22,0,1,1,34,114
6/27/2011,0,3,6,27,23,0,1,1,14,62
6/28/2011,0,3,6,28,0,0,2,1,6,27
6/28/2011,0,3,6,28,1,0,2,1,3,5
6/28/2011,0,3,6,28,2,0,2,1,3,11
6/28/2011,0,3,6,28,3,0,2,1,0,2
6/28/2011,0,3,6,28,4,0,2,1,2,9
6/28/2011,0,3,6,28,5,0,2,1,1,17
6/28/2011,0,3,6,28,6,0,2,1,8,119
6/28/2011,0,3,6,28,7,0,2,1,25,317
6/28/2011,0,3,6,28,8,0,2,1,40,419
6/28/2011,0,3,6,28,9,0,2,1,36,205
6/28/2011,0,3,6,28,10,0,2,1,46,114
6/28/2011,0,3,6,28,11,0,2,1,47,115
6/28/2011,0,3,6,28,12,0,2,1,42,163
6/28/2011,0,3,6,28,13,0,2,1,31,153
6/28/2011,0,3,6,28,14,0,2,1,44,119
6/28/2011,0,3,6,28,15,0,2,1,37,124
6/28/2011,0,3,6,28,16,0,2,1,42,222
6/28/2011,0,3,6,28,17,0,2,1,68,506
6/28/2011,0,3,6,28,18,0,2,1,69,438
6/28/2011,0,3,6,28,19,0,2,1,42,252
6/28/2011,0,3,6,28,20,0,2,1,51,248
6/28/2011,0,3,6,28,21,0,2,1,29,161
6/28/2011,0,3,6,28,22,0,2,1,31,106
6/28/2011,0,3,6,28,23,0,2,1,21,55
6/29/2011,0,3,6,29,0,0,3,1,12,27
6/29/2011,0,3,6,29,1,0,3,1,8,15
6/29/2011,0,3,6,29,2,0,3,1,8,11
6/29/2011,0,3,6,29,3,0,3,1,2,3
6/29/2011,0,3,6,29,4,0,3,1,1,7
6/29/2011,0,3,6,29,5,0,3,1,1,16
6/29/2011,0,3,6,29,6,0,3,1,13,106
6/29/2011,0,3,6,29,7,0,3,1,16,315
6/29/2011,0,3,6,29,8,0,3,1,42,501
6/29/2011,0,3,6,29,9,0,3,1,30,186
6/29/2011,0,3,6,29,10,0,3,1,32,97
6/29/2011,0,3,6,29,11,0,3,1,51,114
6/29/2011,0,3,6,29,12,0,3,1,56,190
6/29/2011,0,3,6,29,13,0,3,1,43,183
6/29/2011,0,3,6,29,14,0,3,1,51,140
6/29/2011,0,3,6,29,15,0,3,1,41,143
6/29/2011,0,3,6,29,16,0,3,1,61,270
6/29/2011,0,3,6,29,17,0,3,1,76,489
6/29/2011,0,3,6,29,18,0,3,1,79,512
6/29/2011,0,3,6,29,19,0,3,1,58,338
6/29/2011,0,3,6,29,20,0,3,1,70,266
6/29/2011,0,3,6,29,21,0,3,1,24,192
6/29/2011,0,3,6,29,22,0,3,1,33,153
6/29/2011,0,3,6,29,23,0,3,1,30,94
6/30/2011,0,3,6,30,0,0,4,1,16,41
6/30/2011,0,3,6,30,1,0,4,1,11,16
6/30/2011,0,3,6,30,2,0,4,1,3,8
6/30/2011,0,3,6,30,3,0,4,1,2,4
6/30/2011,0,3,6,30,4,0,4,1,3,6
6/30/2011,0,3,6,30,5,0,4,1,1,21
6/30/2011,0,3,6,30,6,0,4,1,5,121
6/30/2011,0,3,6,30,7,0,4,1,27,288
6/30/2011,0,3,6,30,8,0,4,1,45,513
6/30/2011,0,3,6,30,9,0,4,1,31,224
6/30/2011,0,3,6,30,10,0,4,1,36,99
6/30/2011,0,3,6,30,11,0,4,1,45,119
6/30/2011,0,3,6,30,12,0,4,1,51,185
6/30/2011,0,3,6,30,13,0,4,1,68,159
6/30/2011,0,3,6,30,14,0,4,1,47,119
6/30/2011,0,3,6,30,15,0,4,1,62,173
6/30/2011,0,3,6,30,16,0,4,1,64,262
6/30/2011,0,3,6,30,17,0,4,1,96,493
6/30/2011,0,3,6,30,18,0,4,1,115,474
6/30/2011,0,3,6,30,19,0,4,1,87,363
6/30/2011,0,3,6,30,20,0,4,1,56,287
6/30/2011,0,3,6,30,21,0,4,1,79,239
6/30/2011,0,3,6,30,22,0,4,1,44,166
6/30/2011,0,3,6,30,23,0,4,1,25,96
7/1/2011,0,3,7,1,0,0,5,1,21,50
7/1/2011,0,3,7,1,1,0,5,1,13,13
7/1/2011,0,3,7,1,2,0,5,1,7,9
7/1/2011,0,3,7,1,3,0,5,1,3,3
7/1/2011,0,3,7,1,4,0,5,1,2,7
7/1/2011,0,3,7,1,5,0,5,1,1,24
7/1/2011,0,3,7,1,6,0,5,1,12,99
7/1/2011,0,3,7,1,7,0,5,1,23,215
7/1/2011,0,3,7,1,8,0,5,1,40,455
7/1/2011,0,3,7,1,9,0,5,1,56,199
7/1/2011,0,3,7,1,10,0,5,1,62,111
7/1/2011,0,3,7,1,11,0,5,1,66,143
7/1/2011,0,3,7,1,12,0,5,1,84,182
7/1/2011,0,3,7,1,13,0,5,1,81,206
7/1/2011,0,3,7,1,14,0,5,1,79,227
7/1/2011,0,3,7,1,15,0,5,1,80,296
7/1/2011,0,3,7,1,16,0,5,1,86,344
7/1/2011,0,3,7,1,17,0,5,1,97,359
7/1/2011,0,3,7,1,18,0,5,1,99,326
7/1/2011,0,3,7,1,19,0,5,1,78,235
7/1/2011,0,3,7,1,20,0,5,1,85,187
7/1/2011,0,3,7,1,21,0,5,1,67,146
7/1/2011,0,3,7,1,22,0,5,1,50,175
7/1/2011,0,3,7,1,23,0,5,1,42,93
7/2/2011,0,3,7,2,0,0,6,0,32,86
7/2/2011,0,3,7,2,1,0,6,0,18,55
7/2/2011,0,3,7,2,2,0,6,0,10,45
7/2/2011,0,3,7,2,3,0,6,0,3,18
7/2/2011,0,3,7,2,4,0,6,0,4,10
7/2/2011,0,3,7,2,5,0,6,0,1,10
7/2/2011,0,3,7,2,6,0,6,0,12,23
7/2/2011,0,3,7,2,7,0,6,0,8,32
7/2/2011,0,3,7,2,8,0,6,0,39,96
7/2/2011,0,3,7,2,9,0,6,0,53,121
7/2/2011,0,3,7,2,10,0,6,0,104,170
7/2/2011,0,3,7,2,11,0,6,0,142,210
7/2/2011,0,3,7,2,12,0,6,0,143,234
7/2/2011,0,3,7,2,13,0,6,0,176,223
7/2/2011,0,3,7,2,14,0,6,0,178,217
7/2/2011,0,3,7,2,15,0,6,0,166,160
7/2/2011,0,3,7,2,16,0,6,0,207,194
7/2/2011,0,3,7,2,17,0,6,0,177,167
7/2/2011,0,3,7,2,18,0,6,0,194,192
7/2/2011,0,3,7,2,19,0,6,0,154,146
7/2/2011,0,3,7,2,20,0,6,0,137,150
7/2/2011,0,3,7,2,21,0,6,0,93,134
7/2/2011,0,3,7,2,22,0,6,0,79,125
7/2/2011,0,3,7,2,23,0,6,0,64,85
7/3/2011,0,3,7,3,0,0,0,0,48,99
7/3/2011,0,3,7,3,1,0,0,0,21,52
7/3/2011,0,3,7,3,2,0,0,0,20,52
7/3/2011,0,3,7,3,3,0,0,0,6,22
7/3/2011,0,3,7,3,4,0,0,0,4,4
7/3/2011,0,3,7,3,5,0,0,0,0,1
7/3/2011,0,3,7,3,6,0,0,0,1,5
7/3/2011,0,3,7,3,7,0,0,0,1,19
7/3/2011,0,3,7,3,8,0,0,0,40,55
7/3/2011,0,3,7,3,9,0,0,0,80,96
7/3/2011,0,3,7,3,10,0,0,0,132,135
7/3/2011,0,3,7,3,11,0,0,0,213,172
7/3/2011,0,3,7,3,12,0,0,0,199,208
7/3/2011,0,3,7,3,13,0,0,0,246,170
7/3/2011,0,3,7,3,14,0,0,0,226,152
7/3/2011,0,3,7,3,15,0,0,0,192,179
7/3/2011,0,3,7,3,16,0,0,0,196,221
7/3/2011,0,3,7,3,17,0,0,0,179,174
7/3/2011,0,3,7,3,18,0,0,0,75,109
7/3/2011,0,3,7,3,19,0,0,0,98,80
7/3/2011,0,3,7,3,20,0,0,0,84,95
7/3/2011,0,3,7,3,21,0,0,0,73,89
7/3/2011,0,3,7,3,22,0,0,0,70,95
7/3/2011,0,3,7,3,23,0,0,0,68,74
7/4/2011,0,3,7,4,0,1,1,0,64,79
7/4/2011,0,3,7,4,1,1,1,0,41,73
7/4/2011,0,3,7,4,2,1,1,0,34,32
7/4/2011,0,3,7,4,3,1,1,0,11,10
7/4/2011,0,3,7,4,4,1,1,0,9,6
7/4/2011,0,3,7,4,5,1,1,0,1,3
7/4/2011,0,3,7,4,6,1,1,0,6,13
7/4/2011,0,3,7,4,7,1,1,0,15,16
7/4/2011,0,3,7,4,8,1,1,0,43,46
7/4/2011,0,3,7,4,9,1,1,0,140,93
7/4/2011,0,3,7,4,10,1,1,0,167,116
7/4/2011,0,3,7,4,11,1,1,0,175,169
7/4/2011,0,3,7,4,12,1,1,0,238,212
7/4/2011,0,3,7,4,13,1,1,0,240,178
7/4/2011,0,3,7,4,14,1,1,0,236,175
7/4/2011,0,3,7,4,15,1,1,0,222,181
7/4/2011,0,3,7,4,16,1,1,0,237,218
7/4/2011,0,3,7,4,17,1,1,0,238,193
7/4/2011,0,3,7,4,18,1,1,0,223,198
7/4/2011,0,3,7,4,19,1,1,0,168,202
7/4/2011,0,3,7,4,20,1,1,0,196,193
7/4/2011,0,3,7,4,21,1,1,0,193,259
7/4/2011,0,3,7,4,22,1,1,0,116,213
7/4/2011,0,3,7,4,23,1,1,0,42,91
7/5/2011,0,3,7,5,0,0,2,1,20,38
7/5/2011,0,3,7,5,1,0,2,1,13,21
7/5/2011,0,3,7,5,2,0,2,1,9,7
7/5/2011,0,3,7,5,3,0,2,1,1,4
7/5/2011,0,3,7,5,4,0,2,1,2,6
7/5/2011,0,3,7,5,5,0,2,1,1,16
7/5/2011,0,3,7,5,6,0,2,1,4,93
7/5/2011,0,3,7,5,7,0,2,1,20,245
7/5/2011,0,3,7,5,8,0,2,1,42,393
7/5/2011,0,3,7,5,9,0,2,1,48,174
7/5/2011,0,3,7,5,10,0,2,1,56,86
7/5/2011,0,3,7,5,11,0,2,1,73,94
7/5/2011,0,3,7,5,12,0,2,1,72,132
7/5/2011,0,3,7,5,13,0,2,1,65,133
7/5/2011,0,3,7,5,14,0,2,1,67,114
7/5/2011,0,3,7,5,15,0,2,1,49,108
7/5/2011,0,3,7,5,16,0,2,1,80,204
7/5/2011,0,3,7,5,17,0,2,1,77,463
7/5/2011,0,3,7,5,18,0,2,1,71,428
7/5/2011,0,3,7,5,19,0,2,1,69,294
7/5/2011,0,3,7,5,20,0,2,1,60,227
7/5/2011,0,3,7,5,21,0,2,1,75,165
7/5/2011,0,3,7,5,22,0,2,1,32,126
7/5/2011,0,3,7,5,23,0,2,1,17,51
7/6/2011,0,3,7,6,0,0,3,1,12,28
7/6/2011,0,3,7,6,1,0,3,1,2,8
7/6/2011,0,3,7,6,2,0,3,1,2,6
7/6/2011,0,3,7,6,3,0,3,1,0,3
7/6/2011,0,3,7,6,4,0,3,1,1,8
7/6/2011,0,3,7,6,5,0,3,1,3,27
7/6/2011,0,3,7,6,6,0,3,1,10,114
7/6/2011,0,3,7,6,7,0,3,1,22,285
7/6/2011,0,3,7,6,8,0,3,1,32,399
7/6/2011,0,3,7,6,9,0,3,1,29,155
7/6/2011,0,3,7,6,10,0,3,1,14,32
7/6/2011,0,3,7,6,11,0,3,1,22,100
7/6/2011,0,3,7,6,12,0,3,1,39,116
7/6/2011,0,3,7,6,13,0,3,1,31,104
7/6/2011,0,3,7,6,14,0,3,1,51,115
7/6/2011,0,3,7,6,15,0,3,1,53,127
7/6/2011,0,3,7,6,16,0,3,1,58,220
7/6/2011,0,3,7,6,17,0,3,1,77,514
7/6/2011,0,3,7,6,18,0,3,1,78,488
7/6/2011,0,3,7,6,19,0,3,1,69,320
7/6/2011,0,3,7,6,20,0,3,1,56,259
7/6/2011,0,3,7,6,21,0,3,1,64,172
7/6/2011,0,3,7,6,22,0,3,1,31,158
7/6/2011,0,3,7,6,23,0,3,1,18,75
7/7/2011,0,3,7,7,0,0,4,1,7,31
7/7/2011,0,3,7,7,1,0,4,1,2,11
7/7/2011,0,3,7,7,2,0,4,1,2,9
7/7/2011,0,3,7,7,3,0,4,1,2,2
7/7/2011,0,3,7,7,4,0,4,1,1,6
7/7/2011,0,3,7,7,5,0,4,1,2,27
7/7/2011,0,3,7,7,6,0,4,1,12,109
7/7/2011,0,3,7,7,7,0,4,1,11,276
7/7/2011,0,3,7,7,8,0,4,1,29,417
7/7/2011,0,3,7,7,9,0,4,1,23,151
7/7/2011,0,3,7,7,10,0,4,1,30,74
7/7/2011,0,3,7,7,11,0,4,1,28,109
7/7/2011,0,3,7,7,12,0,4,1,33,141
7/7/2011,0,3,7,7,13,0,4,1,46,104
7/7/2011,0,3,7,7,14,0,4,1,40,123
7/7/2011,0,3,7,7,15,0,4,1,45,116
7/7/2011,0,3,7,7,16,0,4,1,48,220
7/7/2011,0,3,7,7,17,0,4,1,78,486
7/7/2011,0,3,7,7,18,0,4,1,71,494
7/7/2011,0,3,7,7,19,0,4,1,77,283
7/7/2011,0,3,7,7,20,0,4,1,62,226
7/7/2011,0,3,7,7,21,0,4,1,37,167
7/7/2011,0,3,7,7,22,0,4,1,33,152
7/7/2011,0,3,7,7,23,0,4,1,29,95
7/8/2011,0,3,7,8,0,0,5,1,7,43
7/8/2011,0,3,7,8,1,0,5,1,7,22
7/8/2011,0,3,7,8,2,0,5,1,11,14
7/8/2011,0,3,7,8,3,0,5,1,2,1
7/8/2011,0,3,7,8,4,0,5,1,8,6
7/8/2011,0,3,7,8,5,0,5,1,1,21
7/8/2011,0,3,7,8,6,0,5,1,12,93
7/8/2011,0,3,7,8,7,0,5,1,28,299
7/8/2011,0,3,7,8,8,0,5,1,37,423
7/8/2011,0,3,7,8,9,0,5,1,28,208
7/8/2011,0,3,7,8,10,0,5,1,31,110
7/8/2011,0,3,7,8,11,0,5,1,59,101
7/8/2011,0,3,7,8,12,0,5,1,50,166
7/8/2011,0,3,7,8,13,0,5,1,52,172
7/8/2011,0,3,7,8,14,0,5,1,54,165
7/8/2011,0,3,7,8,15,0,5,1,37,99
7/8/2011,0,3,7,8,16,0,5,1,28,107
7/8/2011,0,3,7,8,17,0,5,1,4,158
7/8/2011,0,3,7,8,18,0,5,1,36,283
7/8/2011,0,3,7,8,19,0,5,1,43,222
7/8/2011,0,3,7,8,20,0,5,1,31,222
7/8/2011,0,3,7,8,21,0,5,1,44,155
7/8/2011,0,3,7,8,22,0,5,1,34,138
7/8/2011,0,3,7,8,23,0,5,1,38,108
7/9/2011,0,3,7,9,0,0,6,0,32,92
7/9/2011,0,3,7,9,1,0,6,0,3,45
7/9/2011,0,3,7,9,2,0,6,0,13,45
7/9/2011,0,3,7,9,3,0,6,0,5,20
7/9/2011,0,3,7,9,4,0,6,0,3,6
7/9/2011,0,3,7,9,5,0,6,0,2,8
7/9/2011,0,3,7,9,6,0,6,0,12,29
7/9/2011,0,3,7,9,7,0,6,0,19,47
7/9/2011,0,3,7,9,8,0,6,0,69,116
7/9/2011,0,3,7,9,9,0,6,0,75,167
7/9/2011,0,3,7,9,10,0,6,0,88,179
7/9/2011,0,3,7,9,11,0,6,0,99,186
7/9/2011,0,3,7,9,12,0,6,0,146,223
7/9/2011,0,3,7,9,13,0,6,0,165,246
7/9/2011,0,3,7,9,14,0,6,0,159,217
7/9/2011,0,3,7,9,15,0,6,0,180,217
7/9/2011,0,3,7,9,16,0,6,0,172,247
7/9/2011,0,3,7,9,17,0,6,0,158,238
7/9/2011,0,3,7,9,18,0,6,0,133,248
7/9/2011,0,3,7,9,19,0,6,0,126,175
7/9/2011,0,3,7,9,20,0,6,0,130,187
7/9/2011,0,3,7,9,21,0,6,0,81,152
7/9/2011,0,3,7,9,22,0,6,0,61,156
7/9/2011,0,3,7,9,23,0,6,0,45,90
7/10/2011,0,3,7,10,0,0,0,0,43,114
7/10/2011,0,3,7,10,1,0,0,0,17,91
7/10/2011,0,3,7,10,2,0,0,0,29,70
7/10/2011,0,3,7,10,3,0,0,0,4,16
7/10/2011,0,3,7,10,4,0,0,0,1,7
7/10/2011,0,3,7,10,5,0,0,0,5,7
7/10/2011,0,3,7,10,6,0,0,0,9,19
7/10/2011,0,3,7,10,7,0,0,0,25,35
7/10/2011,0,3,7,10,8,0,0,0,28,67
7/10/2011,0,3,7,10,9,0,0,0,60,104
7/10/2011,0,3,7,10,10,0,0,0,96,175
7/10/2011,0,3,7,10,11,0,0,0,108,174
7/10/2011,0,3,7,10,12,0,0,0,134,246
7/10/2011,0,3,7,10,13,0,0,0,137,225
7/10/2011,0,3,7,10,14,0,0,0,123,229
7/10/2011,0,3,7,10,15,0,0,0,140,216
7/10/2011,0,3,7,10,16,0,0,0,129,246
7/10/2011,0,3,7,10,17,0,0,0,144,214
7/10/2011,0,3,7,10,18,0,0,0,142,224
7/10/2011,0,3,7,10,19,0,0,0,118,180
7/10/2011,0,3,7,10,20,0,0,0,102,169
7/10/2011,0,3,7,10,21,0,0,0,63,159
7/10/2011,0,3,7,10,22,0,0,0,57,89
7/10/2011,0,3,7,10,23,0,0,0,17,50
7/11/2011,0,3,7,11,0,0,1,1,11,27
7/11/2011,0,3,7,11,1,0,1,1,3,2
7/11/2011,0,3,7,11,2,0,1,1,9,6
7/11/2011,0,3,7,11,3,0,1,1,2,5
7/11/2011,0,3,7,11,4,0,1,1,1,6
7/11/2011,0,3,7,11,5,0,1,1,3,18
7/11/2011,0,3,7,11,6,0,1,1,20,104
7/11/2011,0,3,7,11,7,0,1,1,26,286
7/11/2011,0,3,7,11,8,0,1,1,36,387
7/11/2011,0,3,7,11,9,0,1,1,39,164
7/11/2011,0,3,7,11,10,0,1,1,45,75
7/11/2011,0,3,7,11,11,0,1,1,37,86
7/11/2011,0,3,7,11,12,0,1,1,41,110
7/11/2011,0,3,7,11,13,0,1,1,20,116
7/11/2011,0,3,7,11,14,0,1,1,41,96
7/11/2011,0,3,7,11,15,0,1,1,36,105
7/11/2011,0,3,7,11,16,0,1,1,58,184
7/11/2011,0,3,7,11,17,0,1,1,57,452
7/11/2011,0,3,7,11,18,0,1,1,58,417
7/11/2011,0,3,7,11,19,0,1,1,78,290
7/11/2011,0,3,7,11,20,0,1,1,43,196
7/11/2011,0,3,7,11,21,0,1,1,19,106
7/11/2011,0,3,7,11,22,0,1,1,21,72
7/11/2011,0,3,7,11,23,0,1,1,9,41
7/12/2011,0,3,7,12,0,0,2,1,4,21
7/12/2011,0,3,7,12,1,0,2,1,4,5
7/12/2011,0,3,7,12,2,0,2,1,3,9
7/12/2011,0,3,7,12,3,0,2,1,2,3
7/12/2011,0,3,7,12,4,0,2,1,1,8
7/12/2011,0,3,7,12,5,0,2,1,2,18
7/12/2011,0,3,7,12,6,0,2,1,14,104
7/12/2011,0,3,7,12,7,0,2,1,27,298
7/12/2011,0,3,7,12,8,0,2,1,36,384
7/12/2011,0,3,7,12,9,0,2,1,25,146
7/12/2011,0,3,7,12,10,0,2,1,39,87
7/12/2011,0,3,7,12,11,0,2,1,37,83
7/12/2011,0,3,7,12,12,0,2,1,39,127
7/12/2011,0,3,7,12,13,0,2,1,30,101
7/12/2011,0,3,7,12,14,0,2,1,34,93
7/12/2011,0,3,7,12,15,0,2,1,35,108
7/12/2011,0,3,7,12,16,0,2,1,26,179
7/12/2011,0,3,7,12,17,0,2,1,46,377
7/12/2011,0,3,7,12,18,0,2,1,40,474
7/12/2011,0,3,7,12,19,0,2,1,40,292
7/12/2011,0,3,7,12,20,0,2,1,58,253
7/12/2011,0,3,7,12,21,0,2,1,47,206
