dteday,yr,season,mnth,day,hr,holiday,weekday,workingday,casual,registered
7/1/2012,1,3,7,1,14,0,0,0,96,343
7/1/2012,1,3,7,1,15,0,0,0,102,246
7/1/2012,1,3,7,1,16,0,0,0,83,225
7/1/2012,1,3,7,1,17,0,0,0,91,325
7/1/2012,1,3,7,1,18,0,0,0,93,272
7/1/2012,1,3,7,1,19,0,0,0,104,281
7/1/2012,1,3,7,1,20,0,0,0,86,241
7/1/2012,1,3,7,1,21,0,0,0,78,183
7/1/2012,1,3,7,1,22,0,0,0,39,107
7/1/2012,1,3,7,1,23,0,0,0,23,90
7/2/2012,1,3,7,2,0,0,1,1,10,28
7/2/2012,1,3,7,2,1,0,1,1,4,16
7/2/2012,1,3,7,2,2,0,1,1,1,11
7/2/2012,1,3,7,2,3,0,1,1,1,7
7/2/2012,1,3,7,2,4,0,1,1,2,7
7/2/2012,1,3,7,2,5,0,1,1,4,39
7/2/2012,1,3,7,2,6,0,1,1,2,129
7/2/2012,1,3,7,2,7,0,1,1,9,392
7/2/2012,1,3,7,2,8,0,1,1,18,545
7/2/2012,1,3,7,2,9,0,1,1,57,241
7/2/2012,1,3,7,2,10,0,1,1,68,101
7/2/2012,1,3,7,2,11,0,1,1,68,136
7/2/2012,1,3,7,2,12,0,1,1,72,180
7/2/2012,1,3,7,2,13,0,1,1,75,164
7/2/2012,1,3,7,2,14,0,1,1,77,148
7/2/2012,1,3,7,2,15,0,1,1,60,177
7/2/2012,1,3,7,2,16,0,1,1,59,301
7/2/2012,1,3,7,2,17,0,1,1,83,667
7/2/2012,1,3,7,2,18,0,1,1,70,655
7/2/2012,1,3,7,2,19,0,1,1,72,512
7/2/2012,1,3,7,2,20,0,1,1,36,354
7/2/2012,1,3,7,2,21,0,1,1,18,243
7/2/2012,1,3,7,2,22,0,1,1,17,166
7/2/2012,1,3,7,2,23,0,1,1,13,92
7/3/2012,1,3,7,3,0,0,2,1,7,41
7/3/2012,1,3,7,3,1,0,2,1,6,11
7/3/2012,1,3,7,3,2,0,2,1,2,5
7/3/2012,1,3,7,3,3,0,2,1,1,4
7/3/2012,1,3,7,3,4,0,2,1,0,3
7/3/2012,1,3,7,3,5,0,2,1,3,35
7/3/2012,1,3,7,3,6,0,2,1,3,146
7/3/2012,1,3,7,3,7,0,2,1,22,464
7/3/2012,1,3,7,3,8,0,2,1,40,601
7/3/2012,1,3,7,3,9,0,2,1,47,228
7/3/2012,1,3,7,3,10,0,2,1,54,150
7/3/2012,1,3,7,3,11,0,2,1,67,153
7/3/2012,1,3,7,3,12,0,2,1,72,195
7/3/2012,1,3,7,3,13,0,2,1,81,205
7/3/2012,1,3,7,3,14,0,2,1,67,238
7/3/2012,1,3,7,3,15,0,2,1,72,332
7/3/2012,1,3,7,3,16,0,2,1,88,434
7/3/2012,1,3,7,3,17,0,2,1,103,622
7/3/2012,1,3,7,3,18,0,2,1,83,539
7/3/2012,1,3,7,3,19,0,2,1,67,433
7/3/2012,1,3,7,3,20,0,2,1,78,293
7/3/2012,1,3,7,3,21,0,2,1,37,162
7/3/2012,1,3,7,3,22,0,2,1,24,148
7/3/2012,1,3,7,3,23,0,2,1,20,154
7/4/2012,1,3,7,4,0,1,3,0,17,137
7/4/2012,1,3,7,4,1,1,3,0,28,98
7/4/2012,1,3,7,4,2,1,3,0,25,63
7/4/2012,1,3,7,4,3,1,3,0,10,25
7/4/2012,1,3,7,4,4,1,3,0,3,8
7/4/2012,1,3,7,4,5,1,3,0,6,16
7/4/2012,1,3,7,4,6,1,3,0,7,20
7/4/2012,1,3,7,4,7,1,3,0,11,64
7/4/2012,1,3,7,4,8,1,3,0,41,107
7/4/2012,1,3,7,4,9,1,3,0,91,205
7/4/2012,1,3,7,4,10,1,3,0,141,301
7/4/2012,1,3,7,4,11,1,3,0,165,323
7/4/2012,1,3,7,4,12,1,3,0,162,327
7/4/2012,1,3,7,4,13,1,3,0,178,324
7/4/2012,1,3,7,4,14,1,3,0,188,354
7/4/2012,1,3,7,4,15,1,3,0,156,301
7/4/2012,1,3,7,4,16,1,3,0,161,223
7/4/2012,1,3,7,4,17,1,3,0,162,255
7/4/2012,1,3,7,4,18,1,3,0,157,268
7/4/2012,1,3,7,4,19,1,3,0,178,257
7/4/2012,1,3,7,4,20,1,3,0,235,311
7/4/2012,1,3,7,4,21,1,3,0,223,364
7/4/2012,1,3,7,4,22,1,3,0,173,324
7/4/2012,1,3,7,4,23,1,3,0,32,154
7/5/2012,1,3,7,5,0,0,4,1,15,68
7/5/2012,1,3,7,5,1,0,4,1,7,26
7/5/2012,1,3,7,5,2,0,4,1,2,11
7/5/2012,1,3,7,5,3,0,4,1,3,7
7/5/2012,1,3,7,5,4,0,4,1,0,4
7/5/2012,1,3,7,5,5,0,4,1,2,30
7/5/2012,1,3,7,5,6,0,4,1,1,127
7/5/2012,1,3,7,5,7,0,4,1,28,318
7/5/2012,1,3,7,5,8,0,4,1,34,511
7/5/2012,1,3,7,5,9,0,4,1,48,248
7/5/2012,1,3,7,5,10,0,4,1,67,114
7/5/2012,1,3,7,5,11,0,4,1,108,139
7/5/2012,1,3,7,5,12,0,4,1,86,185
7/5/2012,1,3,7,5,13,0,4,1,130,183
7/5/2012,1,3,7,5,14,0,4,1,85,151
7/5/2012,1,3,7,5,15,0,4,1,72,185
7/5/2012,1,3,7,5,16,0,4,1,107,321
7/5/2012,1,3,7,5,17,0,4,1,115,577
7/5/2012,1,3,7,5,18,0,4,1,94,508
7/5/2012,1,3,7,5,19,0,4,1,129,377
7/5/2012,1,3,7,5,20,0,4,1,76,240
7/5/2012,1,3,7,5,21,0,4,1,92,234
7/5/2012,1,3,7,5,22,0,4,1,61,159
7/5/2012,1,3,7,5,23,0,4,1,33,101
7/6/2012,1,3,7,6,0,0,5,1,37,60
7/6/2012,1,3,7,6,1,0,5,1,8,24
7/6/2012,1,3,7,6,2,0,5,1,2,10
7/6/2012,1,3,7,6,3,0,5,1,2,8
7/6/2012,1,3,7,6,4,0,5,1,2,1
7/6/2012,1,3,7,6,5,0,5,1,5,33
7/6/2012,1,3,7,6,6,0,5,1,2,124
7/6/2012,1,3,7,6,7,0,5,1,21,335
7/6/2012,1,3,7,6,8,0,5,1,26,554
7/6/2012,1,3,7,6,9,0,5,1,56,251
7/6/2012,1,3,7,6,10,0,5,1,78,127
7/6/2012,1,3,7,6,11,0,5,1,93,143
7/6/2012,1,3,7,6,12,0,5,1,109,217
7/6/2012,1,3,7,6,13,0,5,1,100,196
7/6/2012,1,3,7,6,14,0,5,1,89,181
7/6/2012,1,3,7,6,15,0,5,1,80,208
7/6/2012,1,3,7,6,16,0,5,1,67,297
7/6/2012,1,3,7,6,17,0,5,1,91,488
7/6/2012,1,3,7,6,18,0,5,1,104,451
7/6/2012,1,3,7,6,19,0,5,1,113,308
7/6/2012,1,3,7,6,20,0,5,1,89,242
7/6/2012,1,3,7,6,21,0,5,1,78,225
7/6/2012,1,3,7,6,22,0,5,1,76,207
7/6/2012,1,3,7,6,23,0,5,1,28,139
7/7/2012,1,3,7,7,0,0,6,0,33,112
7/7/2012,1,3,7,7,1,0,6,0,17,57
7/7/2012,1,3,7,7,2,0,6,0,9,44
7/7/2012,1,3,7,7,3,0,6,0,13,21
7/7/2012,1,3,7,7,4,0,6,0,1,10
7/7/2012,1,3,7,7,5,0,6,0,3,14
7/7/2012,1,3,7,7,6,0,6,0,2,24
7/7/2012,1,3,7,7,7,0,6,0,9,65
7/7/2012,1,3,7,7,8,0,6,0,30,117
7/7/2012,1,3,7,7,9,0,6,0,70,189
7/7/2012,1,3,7,7,10,0,6,0,98,222
7/7/2012,1,3,7,7,11,0,6,0,123,247
7/7/2012,1,3,7,7,12,0,6,0,122,215
7/7/2012,1,3,7,7,13,0,6,0,117,246
7/7/2012,1,3,7,7,14,0,6,0,103,200
7/7/2012,1,3,7,7,15,0,6,0,114,195
7/7/2012,1,3,7,7,16,0,6,0,100,189
7/7/2012,1,3,7,7,17,0,6,0,104,178
7/7/2012,1,3,7,7,18,0,6,0,81,191
7/7/2012,1,3,7,7,19,0,6,0,69,221
7/7/2012,1,3,7,7,20,0,6,0,77,194
7/7/2012,1,3,7,7,21,0,6,0,52,152
7/7/2012,1,3,7,7,22,0,6,0,54,161
7/7/2012,1,3,7,7,23,0,6,0,35,116
7/8/2012,1,3,7,8,0,0,0,0,20,122
7/8/2012,1,3,7,8,1,0,0,0,26,101
7/8/2012,1,3,7,8,2,0,0,0,9,56
7/8/2012,1,3,7,8,3,0,0,0,2,36
7/8/2012,1,3,7,8,4,0,0,0,2,8
7/8/2012,1,3,7,8,5,0,0,0,2,7
7/8/2012,1,3,7,8,6,0,0,0,3,13
7/8/2012,1,3,7,8,7,0,0,0,20,35
7/8/2012,1,3,7,8,8,0,0,0,33,92
7/8/2012,1,3,7,8,9,0,0,0,71,174
7/8/2012,1,3,7,8,10,0,0,0,83,231
7/8/2012,1,3,7,8,11,0,0,0,121,271
7/8/2012,1,3,7,8,12,0,0,0,103,268
7/8/2012,1,3,7,8,13,0,0,0,119,221
7/8/2012,1,3,7,8,14,0,0,0,75,232
7/8/2012,1,3,7,8,15,0,0,0,81,220
7/8/2012,1,3,7,8,16,0,0,0,63,223
7/8/2012,1,3,7,8,17,0,0,0,69,204
7/8/2012,1,3,7,8,18,0,0,0,52,196
7/8/2012,1,3,7,8,19,0,0,0,67,186
7/8/2012,1,3,7,8,20,0,0,0,77,203
7/8/2012,1,3,7,8,21,0,0,0,59,151
7/8/2012,1,3,7,8,22,0,0,0,10,107
7/8/2012,1,3,7,8,23,0,0,0,26,100
7/9/2012,1,3,7,9,0,0,1,1,4,30
7/9/2012,1,3,7,9,1,0,1,1,6,15
7/9/2012,1,3,7,9,2,0,1,1,1,1
7/9/2012,1,3,7,9,3,0,1,1,1,7
7/9/2012,1,3,7,9,4,0,1,1,1,1
7/9/2012,1,3,7,9,5,0,1,1,2,29
7/9/2012,1,3,7,9,6,0,1,1,4,83
7/9/2012,1,3,7,9,7,0,1,1,8,225
7/9/2012,1,3,7,9,8,0,1,1,24,426
7/9/2012,1,3,7,9,9,0,1,1,39,327
7/9/2012,1,3,7,9,10,0,1,1,56,114
7/9/2012,1,3,7,9,11,0,1,1,73,146
7/9/2012,1,3,7,9,12,0,1,1,59,202
7/9/2012,1,3,7,9,13,0,1,1,68,190
7/9/2012,1,3,7,9,14,0,1,1,56,181
7/9/2012,1,3,7,9,15,0,1,1,67,216
7/9/2012,1,3,7,9,16,0,1,1,86,322
7/9/2012,1,3,7,9,17,0,1,1,109,743
7/9/2012,1,3,7,9,18,0,1,1,80,787
7/9/2012,1,3,7,9,19,0,1,1,89,545
7/9/2012,1,3,7,9,20,0,1,1,67,375
7/9/2012,1,3,7,9,21,0,1,1,34,300
7/9/2012,1,3,7,9,22,0,1,1,33,186
7/9/2012,1,3,7,9,23,0,1,1,23,111
7/10/2012,1,3,7,10,0,0,2,1,14,50
7/10/2012,1,3,7,10,1,0,2,1,1,17
7/10/2012,1,3,7,10,2,0,2,1,1,12
7/10/2012,1,3,7,10,3,0,2,1,1,5
7/10/2012,1,3,7,10,4,0,2,1,0,1
7/10/2012,1,3,7,10,5,0,2,1,4,41
7/10/2012,1,3,7,10,6,0,2,1,2,180
7/10/2012,1,3,7,10,7,0,2,1,32,491
7/10/2012,1,3,7,10,8,0,2,1,32,612
7/10/2012,1,3,7,10,9,0,2,1,48,286
7/10/2012,1,3,7,10,10,0,2,1,54,131
7/10/2012,1,3,7,10,11,0,2,1,93,159
7/10/2012,1,3,7,10,12,0,2,1,67,200
7/10/2012,1,3,7,10,13,0,2,1,78,205
7/10/2012,1,3,7,10,14,0,2,1,69,168
7/10/2012,1,3,7,10,15,0,2,1,78,190
7/10/2012,1,3,7,10,16,0,2,1,87,343
7/10/2012,1,3,7,10,17,0,2,1,104,771
7/10/2012,1,3,7,10,18,0,2,1,68,746
7/10/2012,1,3,7,10,19,0,2,1,56,361
7/10/2012,1,3,7,10,20,0,2,1,7,72
7/10/2012,1,3,7,10,21,0,2,1,8,85
7/10/2012,1,3,7,10,22,0,2,1,12,122
7/10/2012,1,3,7,10,23,0,2,1,30,76
7/11/2012,1,3,7,11,0,0,3,1,4,35
7/11/2012,1,3,7,11,1,0,3,1,4,13
7/11/2012,1,3,7,11,2,0,3,1,0,2
7/11/2012,1,3,7,11,3,0,3,1,1,7
7/11/2012,1,3,7,11,4,0,3,1,1,3
7/11/2012,1,3,7,11,5,0,3,1,6,38
7/11/2012,1,3,7,11,6,0,3,1,15,165
7/11/2012,1,3,7,11,7,0,3,1,27,473
7/11/2012,1,3,7,11,8,0,3,1,28,641
7/11/2012,1,3,7,11,9,0,3,1,31,300
7/11/2012,1,3,7,11,10,0,3,1,45,145
7/11/2012,1,3,7,11,11,0,3,1,57,175
7/11/2012,1,3,7,11,12,0,3,1,67,220
7/11/2012,1,3,7,11,13,0,3,1,66,210
7/11/2012,1,3,7,11,14,0,3,1,64,172
7/11/2012,1,3,7,11,15,0,3,1,57,222
7/11/2012,1,3,7,11,16,0,3,1,51,355
7/11/2012,1,3,7,11,17,0,3,1,91,742
7/11/2012,1,3,7,11,18,0,3,1,77,732
7/11/2012,1,3,7,11,19,0,3,1,74,562
7/11/2012,1,3,7,11,20,0,3,1,71,407
7/11/2012,1,3,7,11,21,0,3,1,70,324
7/11/2012,1,3,7,11,22,0,3,1,39,200
7/11/2012,1,3,7,11,23,0,3,1,21,134
7/12/2012,1,3,7,12,0,0,4,1,1,52
7/12/2012,1,3,7,12,1,0,4,1,1,23
7/12/2012,1,3,7,12,2,0,4,1,0,6
7/12/2012,1,3,7,12,3,0,4,1,1,12
7/12/2012,1,3,7,12,4,0,4,1,0,2
7/12/2012,1,3,7,12,5,0,4,1,5,42
7/12/2012,1,3,7,12,6,0,4,1,5,168
7/12/2012,1,3,7,12,7,0,4,1,33,482
7/12/2012,1,3,7,12,8,0,4,1,47,650
7/12/2012,1,3,7,12,9,0,4,1,43,287
7/12/2012,1,3,7,12,10,0,4,1,67,142
7/12/2012,1,3,7,12,11,0,4,1,50,168
7/12/2012,1,3,7,12,12,0,4,1,69,218
7/12/2012,1,3,7,12,13,0,4,1,53,227
7/12/2012,1,3,7,12,14,0,4,1,40,164
7/12/2012,1,3,7,12,15,0,4,1,64,210
7/12/2012,1,3,7,12,16,0,4,1,67,367
7/12/2012,1,3,7,12,17,0,4,1,92,706
7/12/2012,1,3,7,12,18,0,4,1,84,736
7/12/2012,1,3,7,12,19,0,4,1,98,534
7/12/2012,1,3,7,12,20,0,4,1,73,436
7/12/2012,1,3,7,12,21,0,4,1,45,331
7/12/2012,1,3,7,12,22,0,4,1,54,259
7/12/2012,1,3,7,12,23,0,4,1,34,180
7/13/2012,1,3,7,13,0,0,5,1,17,73
7/13/2012,1,3,7,13,1,0,5,1,18,44
7/13/2012,1,3,7,13,2,0,5,1,2,12
7/13/2012,1,3,7,13,3,0,5,1,3,9
7/13/2012,1,3,7,13,4,0,5,1,0,8
7/13/2012,1,3,7,13,5,0,5,1,5,32
7/13/2012,1,3,7,13,6,0,5,1,5,117
7/13/2012,1,3,7,13,7,0,5,1,28,355
7/13/2012,1,3,7,13,8,0,5,1,51,657
7/13/2012,1,3,7,13,9,0,5,1,71,346
7/13/2012,1,3,7,13,10,0,5,1,76,187
7/13/2012,1,3,7,13,11,0,5,1,69,222
7/13/2012,1,3,7,13,12,0,5,1,123,251
7/13/2012,1,3,7,13,13,0,5,1,101,276
7/13/2012,1,3,7,13,14,0,5,1,118,246
7/13/2012,1,3,7,13,15,0,5,1,93,263
7/13/2012,1,3,7,13,16,0,5,1,109,378
7/13/2012,1,3,7,13,17,0,5,1,139,699
7/13/2012,1,3,7,13,18,0,5,1,106,520
7/13/2012,1,3,7,13,19,0,5,1,104,387
7/13/2012,1,3,7,13,20,0,5,1,93,291
7/13/2012,1,3,7,13,21,0,5,1,77,225
7/13/2012,1,3,7,13,22,0,5,1,57,201
7/13/2012,1,3,7,13,23,0,5,1,38,177
7/14/2012,1,3,7,14,0,0,6,0,33,153
7/14/2012,1,3,7,14,1,0,6,0,14,107
7/14/2012,1,3,7,14,2,0,6,0,8,88
7/14/2012,1,3,7,14,3,0,6,0,10,33
7/14/2012,1,3,7,14,4,0,6,0,1,3
7/14/2012,1,3,7,14,5,0,6,0,1,7
7/14/2012,1,3,7,14,6,0,6,0,4,26
7/14/2012,1,3,7,14,7,0,6,0,8,43
7/14/2012,1,3,7,14,8,0,6,0,31,115
7/14/2012,1,3,7,14,9,0,6,0,83,202
7/14/2012,1,3,7,14,10,0,6,0,121,275
7/14/2012,1,3,7,14,11,0,6,0,144,298
7/14/2012,1,3,7,14,12,0,6,0,179,315
7/14/2012,1,3,7,14,13,0,6,0,220,374
7/14/2012,1,3,7,14,14,0,6,0,267,360
7/14/2012,1,3,7,14,15,0,6,0,244,319
7/14/2012,1,3,7,14,16,0,6,0,224,337
7/14/2012,1,3,7,14,17,0,6,0,200,261
7/14/2012,1,3,7,14,18,0,6,0,106,240
7/14/2012,1,3,7,14,19,0,6,0,157,277
7/14/2012,1,3,7,14,20,0,6,0,99,252
7/14/2012,1,3,7,14,21,0,6,0,70,202
7/14/2012,1,3,7,14,22,0,6,0,63,157
7/14/2012,1,3,7,14,23,0,6,0,56,158
7/15/2012,1,3,7,15,0,0,0,0,38,144
7/15/2012,1,3,7,15,1,0,0,0,50,121
7/15/2012,1,3,7,15,2,0,0,0,27,83
7/15/2012,1,3,7,15,3,0,0,0,16,44
7/15/2012,1,3,7,15,4,0,0,0,6,8
7/15/2012,1,3,7,15,5,0,0,0,3,9
7/15/2012,1,3,7,15,6,0,0,0,4,6
7/15/2012,1,3,7,15,7,0,0,0,18,32
7/15/2012,1,3,7,15,8,0,0,0,35,93
7/15/2012,1,3,7,15,9,0,0,0,59,165
7/15/2012,1,3,7,15,10,0,0,0,139,238
7/15/2012,1,3,7,15,11,0,0,0,171,283
7/15/2012,1,3,7,15,12,0,0,0,151,333
7/15/2012,1,3,7,15,13,0,0,0,172,311
7/15/2012,1,3,7,15,14,0,0,0,160,311
7/15/2012,1,3,7,15,15,0,0,0,183,309
7/15/2012,1,3,7,15,16,0,0,0,150,340
7/15/2012,1,3,7,15,17,0,0,0,123,316
7/15/2012,1,3,7,15,18,0,0,0,82,225
7/15/2012,1,3,7,15,19,0,0,0,110,205
7/15/2012,1,3,7,15,20,0,0,0,93,196
7/15/2012,1,3,7,15,21,0,0,0,60,166
7/15/2012,1,3,7,15,22,0,0,0,32,93
7/15/2012,1,3,7,15,23,0,0,0,26,68
7/16/2012,1,3,7,16,0,0,1,1,9,29
7/16/2012,1,3,7,16,1,0,1,1,2,12
7/16/2012,1,3,7,16,2,0,1,1,2,8
7/16/2012,1,3,7,16,3,0,1,1,3,6
7/16/2012,1,3,7,16,4,0,1,1,1,8
7/16/2012,1,3,7,16,5,0,1,1,11,42
7/16/2012,1,3,7,16,6,0,1,1,6,129
7/16/2012,1,3,7,16,7,0,1,1,25,461
7/16/2012,1,3,7,16,8,0,1,1,46,616
7/16/2012,1,3,7,16,9,0,1,1,52,299
7/16/2012,1,3,7,16,10,0,1,1,67,114
7/16/2012,1,3,7,16,11,0,1,1,58,127
7/16/2012,1,3,7,16,12,0,1,1,77,155
7/16/2012,1,3,7,16,13,0,1,1,64,178
7/16/2012,1,3,7,16,14,0,1,1,51,156
7/16/2012,1,3,7,16,15,0,1,1,62,178
7/16/2012,1,3,7,16,16,0,1,1,75,306
7/16/2012,1,3,7,16,17,0,1,1,87,671
7/16/2012,1,3,7,16,18,0,1,1,95,694
7/16/2012,1,3,7,16,19,0,1,1,93,505
7/16/2012,1,3,7,16,20,0,1,1,64,385
7/16/2012,1,3,7,16,21,0,1,1,46,285
7/16/2012,1,3,7,16,22,0,1,1,54,225
7/16/2012,1,3,7,16,23,0,1,1,28,141
7/17/2012,1,3,7,17,0,0,2,1,8,40
7/17/2012,1,3,7,17,1,0,2,1,5,23
7/17/2012,1,3,7,17,2,0,2,1,1,3
7/17/2012,1,3,7,17,3,0,2,1,1,5
7/17/2012,1,3,7,17,4,0,2,1,0,4
7/17/2012,1,3,7,17,5,0,2,1,8,33
7/17/2012,1,3,7,17,6,0,2,1,14,194
7/17/2012,1,3,7,17,7,0,2,1,27,502
7/17/2012,1,3,7,17,8,0,2,1,41,615
7/17/2012,1,3,7,17,9,0,2,1,33,290
7/17/2012,1,3,7,17,10,0,2,1,35,119
7/17/2012,1,3,7,17,11,0,2,1,61,148
7/17/2012,1,3,7,17,12,0,2,1,78,171
7/17/2012,1,3,7,17,13,0,2,1,54,170
7/17/2012,1,3,7,17,14,0,2,1,52,157
7/17/2012,1,3,7,17,15,0,2,1,58,189
7/17/2012,1,3,7,17,16,0,2,1,62,314
7/17/2012,1,3,7,17,17,0,2,1,96,677
7/17/2012,1,3,7,17,18,0,2,1,58,709
7/17/2012,1,3,7,17,19,0,2,1,70,480
7/17/2012,1,3,7,17,20,0,2,1,50,372
7/17/2012,1,3,7,17,21,0,2,1,51,285
7/17/2012,1,3,7,17,22,0,2,1,27,212
7/17/2012,1,3,7,17,23,0,2,1,23,141
7/18/2012,1,3,7,18,0,0,3,1,6,42
7/18/2012,1,3,7,18,1,0,3,1,3,16
7/18/2012,1,3,7,18,2,0,3,1,1,2
7/18/2012,1,3,7,18,3,0,3,1,3,4
7/18/2012,1,3,7,18,4,0,3,1,0,3
7/18/2012,1,3,7,18,5,0,3,1,6,43
7/18/2012,1,3,7,18,6,0,3,1,8,149
7/18/2012,1,3,7,18,7,0,3,1,24,474
7/18/2012,1,3,7,18,8,0,3,1,53,621
7/18/2012,1,3,7,18,9,0,3,1,45,255
7/18/2012,1,3,7,18,10,0,3,1,37,96
7/18/2012,1,3,7,18,11,0,3,1,48,138
7/18/2012,1,3,7,18,12,0,3,1,34,163
7/18/2012,1,3,7,18,13,0,3,1,50,156
7/18/2012,1,3,7,18,14,0,3,1,52,113
7/18/2012,1,3,7,18,15,0,3,1,43,154
7/18/2012,1,3,7,18,16,0,3,1,32,187
7/18/2012,1,3,7,18,17,0,3,1,36,337
7/18/2012,1,3,7,18,18,0,3,1,61,577
7/18/2012,1,3,7,18,19,0,3,1,79,440
7/18/2012,1,3,7,18,20,0,3,1,54,307
7/18/2012,1,3,7,18,21,0,3,1,54,268
7/18/2012,1,3,7,18,22,0,3,1,40,243
7/18/2012,1,3,7,18,23,0,3,1,20,114
7/19/2012,1,3,7,19,0,0,4,1,14,47
7/19/2012,1,3,7,19,1,0,4,1,7,21
7/19/2012,1,3,7,19,2,0,4,1,0,4
7/19/2012,1,3,7,19,3,0,4,1,2,6
7/19/2012,1,3,7,19,4,0,4,1,0,5
7/19/2012,1,3,7,19,5,0,4,1,6,37
7/19/2012,1,3,7,19,6,0,4,1,6,141
7/19/2012,1,3,7,19,7,0,4,1,24,452
7/19/2012,1,3,7,19,8,0,4,1,30,622
7/19/2012,1,3,7,19,9,0,4,1,37,284
7/19/2012,1,3,7,19,10,0,4,1,39,154
7/19/2012,1,3,7,19,11,0,4,1,55,164
7/19/2012,1,3,7,19,12,0,4,1,57,212
7/19/2012,1,3,7,19,13,0,4,1,75,182
7/19/2012,1,3,7,19,14,0,4,1,44,148
7/19/2012,1,3,7,19,15,0,4,1,67,228
7/19/2012,1,3,7,19,16,0,4,1,68,285
7/19/2012,1,3,7,19,17,0,4,1,94,680
7/19/2012,1,3,7,19,18,0,4,1,91,681
7/19/2012,1,3,7,19,19,0,4,1,54,482
7/19/2012,1,3,7,19,20,0,4,1,63,437
7/19/2012,1,3,7,19,21,0,4,1,39,296
7/19/2012,1,3,7,19,22,0,4,1,4,59
7/19/2012,1,3,7,19,23,0,4,1,4,64
7/20/2012,1,3,7,20,0,0,5,1,2,29
7/20/2012,1,3,7,20,1,0,5,1,3,11
7/20/2012,1,3,7,20,2,0,5,1,3,11
7/20/2012,1,3,7,20,3,0,5,1,8,31
7/20/2012,1,3,7,20,4,0,5,1,1,3
7/20/2012,1,3,7,20,5,0,5,1,3,42
7/20/2012,1,3,7,20,6,0,5,1,1,120
7/20/2012,1,3,7,20,7,0,5,1,15,348
7/20/2012,1,3,7,20,8,0,5,1,37,649
7/20/2012,1,3,7,20,9,0,5,1,46,330
7/20/2012,1,3,7,20,10,0,5,1,49,179
7/20/2012,1,3,7,20,11,0,5,1,52,163
7/20/2012,1,3,7,20,12,0,5,1,39,230
7/20/2012,1,3,7,20,13,0,5,1,21,138
7/20/2012,1,3,7,20,14,0,5,1,51,173
7/20/2012,1,3,7,20,15,0,5,1,48,171
7/20/2012,1,3,7,20,16,0,5,1,68,363
7/20/2012,1,3,7,20,17,0,5,1,96,622
7/20/2012,1,3,7,20,18,0,5,1,71,546
7/20/2012,1,3,7,20,19,0,5,1,45,360
7/20/2012,1,3,7,20,20,0,5,1,33,213
7/20/2012,1,3,7,20,21,0,5,1,15,110
7/20/2012,1,3,7,20,22,0,5,1,11,119
7/20/2012,1,3,7,20,23,0,5,1,19,150
7/21/2012,1,3,7,21,0,0,6,0,9,89
7/21/2012,1,3,7,21,1,0,6,0,11,64
7/21/2012,1,3,7,21,2,0,6,0,3,52
7/21/2012,1,3,7,21,3,0,6,0,8,20
7/21/2012,1,3,7,21,4,0,6,0,9,2
7/21/2012,1,3,7,21,5,0,6,0,8,12
7/21/2012,1,3,7,21,6,0,6,0,1,9
7/21/2012,1,3,7,21,7,0,6,0,9,31
7/21/2012,1,3,7,21,8,0,6,0,16,91
7/21/2012,1,3,7,21,9,0,6,0,33,177
7/21/2012,1,3,7,21,10,0,6,0,47,216
7/21/2012,1,3,7,21,11,0,6,0,81,227
7/21/2012,1,3,7,21,12,0,6,0,154,298
7/21/2012,1,3,7,21,13,0,6,0,107,250
7/21/2012,1,3,7,21,14,0,6,0,119,219
7/21/2012,1,3,7,21,15,0,6,0,149,234
7/21/2012,1,3,7,21,16,0,6,0,128,193
7/21/2012,1,3,7,21,17,0,6,0,93,151
7/21/2012,1,3,7,21,18,0,6,0,49,123
7/21/2012,1,3,7,21,19,0,6,0,68,173
7/21/2012,1,3,7,21,20,0,6,0,49,160
7/21/2012,1,3,7,21,21,0,6,0,30,136
7/21/2012,1,3,7,21,22,0,6,0,38,137
7/21/2012,1,3,7,21,23,0,6,0,33,119
7/22/2012,1,3,7,22,0,0,0,0,15,93
7/22/2012,1,3,7,22,1,0,0,0,32,101
7/22/2012,1,3,7,22,2,0,0,0,30,87
7/22/2012,1,3,7,22,3,0,0,0,14,32
7/22/2012,1,3,7,22,4,0,0,0,4,7
7/22/2012,1,3,7,22,5,0,0,0,1,8
7/22/2012,1,3,7,22,6,0,0,0,3,11
7/22/2012,1,3,7,22,7,0,0,0,14,27
7/22/2012,1,3,7,22,8,0,0,0,29,119
7/22/2012,1,3,7,22,9,0,0,0,80,181
7/22/2012,1,3,7,22,10,0,0,0,112,262
7/22/2012,1,3,7,22,11,0,0,0,192,316
7/22/2012,1,3,7,22,12,0,0,0,176,323
7/22/2012,1,3,7,22,13,0,0,0,239,390
7/22/2012,1,3,7,22,14,0,0,0,254,357
7/22/2012,1,3,7,22,15,0,0,0,255,372
7/22/2012,1,3,7,22,16,0,0,0,243,380
7/22/2012,1,3,7,22,17,0,0,0,189,370
7/22/2012,1,3,7,22,18,0,0,0,171,339
7/22/2012,1,3,7,22,19,0,0,0,181,344
7/22/2012,1,3,7,22,20,0,0,0,122,251
7/22/2012,1,3,7,22,21,0,0,0,89,259
7/22/2012,1,3,7,22,22,0,0,0,53,133
7/22/2012,1,3,7,22,23,0,0,0,34,92
7/23/2012,1,3,7,23,0,0,1,1,9,33
7/23/2012,1,3,7,23,1,0,1,1,8,22
7/23/2012,1,3,7,23,2,0,1,1,1,11
